location_from,location_to,hour_of_day,traffic_volume,temperature,rainfall,visibility,accident_severity
Highway,Suburb,19,83,26.483618046666628,3.6235858193803576,12.519690657030496,1
Highway,Suburb,7,60,13.591208636186263,0.3563880916782055,10.834276481690692,0
Highway,City Center,3,50,10.225188702147731,0.045068863822840345,9.09588173577883,1
City Center,City Center,11,33,6.33822790791058,4.77517207779923,10.131714621006626,0
Highway,Highway,7,33,19.772368283217077,1.7131634490546923,7.270321713883699,0
Rural Route,City Center,5,47,21.509957412726003,0.14437054673438265,5.577046347150235,0
Suburb,Suburb,14,53,27.089606807370306,1.7337129176272053,9.100458287504463,0
Rural Route,Suburb,11,66,18.50965769452473,0.3133407626400929,7.4199268482346366,0
City Center,City Center,15,68,18.213322343451825,0.06377820374137609,8.477092756817926,0
Rural Route,Rural Route,15,43,17.215069317409395,0.24778241206339716,8.53614642357457,0
Suburb,Highway,20,84,21.527016994187143,2.9842649016491696,9.76592350218928,1
Rural Route,Rural Route,19,91,18.66335544360123,2.8183965682109826,9.568914647013477,0
City Center,Highway,19,32,29.390872555159955,1.8542895232025283,0.8405399053010179,2
Highway,Rural Route,3,95,23.108449717715235,0.4697448577184423,11.043692640914422,2
Rural Route,City Center,10,52,21.080019382293095,2.686217389855516,10.394489619026764,0
City Center,Highway,12,91,19.582675447011543,1.048650223824074,12.883442973318486,1
City Center,Highway,8,49,10.58175456296598,1.4297781318798075,9.358569697642599,1
Suburb,Highway,3,56,19.993474579029805,4.558532082248418,13.253300726809172,1
Suburb,Suburb,11,50,13.534717801808092,1.2244528815104674,9.540907714232626,0
Rural Route,Suburb,8,56,23.465510270923147,1.9689579642299389,11.020235777070651,0
Highway,Rural Route,12,29,17.91140950447374,6.527301443536899,7.248595187886573,1
City Center,City Center,15,86,36.64314621424311,1.2007345760465529,13.408240733484917,0
Rural Route,Suburb,5,74,7.380493077724729,1.6452724720653602,13.899992822434807,0
City Center,Highway,9,77,-11.005183153753691,1.7561344203648388,15.6499470615538,1
City Center,Suburb,12,33,22.676630379244287,0.5507470918863245,8.372675706592528,0
Highway,City Center,6,45,13.567534103069711,2.6706098991505476,11.589056907927347,0
Highway,Suburb,18,54,21.610606064129016,2.5939096002518727,5.6806047956191,0
Rural Route,Highway,23,11,7.643621765126474,0.4804694067821504,4.338298520429987,1
Highway,Rural Route,18,37,39.089597412654115,0.026855591027311977,11.690306860359557,0
Highway,Highway,16,35,16.134887974203448,13.70193827593214,9.661479558767011,0
Rural Route,City Center,12,32,12.920544292064246,1.7425760954672187,6.144729858762423,0
Highway,Rural Route,12,88,38.904921616769784,0.39942063934928823,10.537391805352827,1
Suburb,Suburb,20,45,28.403431504004097,0.6669368561902981,12.800922552602994,0
City Center,Suburb,1,15,33.895106441199125,1.9235808527608422,10.189296357442375,0
City Center,Suburb,9,44,18.278232389207396,0.2961082921372625,13.685432210989134,0
City Center,Rural Route,21,47,20.469098081648564,0.07598665858086744,8.017731740755472,0
City Center,Highway,12,44,14.032737045007218,3.203731650910216,13.248231019066061,0
Rural Route,Rural Route,8,83,12.865275810386567,2.5164795883885254,8.848687651988778,1
City Center,Rural Route,0,62,23.982385790589984,0.7409730528608052,13.690496791725902,1
City Center,City Center,13,47,16.315476448276186,0.12054354592078911,6.186427435334652,0
City Center,Rural Route,15,68,42.20819120369541,1.3321184327614868,10.692206391319152,0
City Center,Suburb,19,52,28.425253578301906,0.6464424524648795,10.685859658671475,0
Suburb,Highway,14,13,38.83261566866743,1.0142623045214745,11.431347715669105,0
City Center,Highway,0,14,-2.286801844253535,0.6403260848511086,8.94574029369771,1
Suburb,Highway,16,77,38.95421006787197,0.38539266612311,11.29502957860567,1
Rural Route,Suburb,23,54,-3.849463810234944,0.9787473644653208,9.405137518843619,1
Highway,Suburb,12,89,7.3908886432318415,6.6987734804788,8.420251899476394,1
City Center,Suburb,14,34,2.473529838673784,0.619113488166946,14.242278210217581,0
Highway,Suburb,15,87,22.430491403468512,0.8188457917968655,10.234097621708768,1
Highway,Suburb,15,20,19.818029524683904,0.7986938255606015,5.4585059117255605,0
Rural Route,Rural Route,1,38,27.949191942627344,1.3089640887701843,7.98090985398205,1
Highway,Suburb,16,43,19.11535718365815,3.7094693225508153,14.354461881490717,0
Suburb,Suburb,10,95,32.25100292467937,1.028739097277577,7.274178536331845,0
Highway,Suburb,7,23,10.673067464691293,3.2813202242491855,11.622534618306275,1
Highway,Suburb,19,33,32.48162811268392,0.24436263408487707,7.916373942956835,0
Highway,Highway,2,68,19.69259326639221,4.5058231083653055,5.685386008824636,1
City Center,Suburb,11,48,43.55860200648084,0.40988068796387567,11.441364659835408,0
City Center,Rural Route,19,35,28.719070099617127,0.07998113692335294,9.014242276402122,0
Suburb,Rural Route,15,52,16.96338330478424,0.344792702913802,14.765585304090258,0
Suburb,Rural Route,13,45,19.65927041530722,0.42329425654230834,13.376631665833685,0
City Center,City Center,15,48,9.908841155843728,1.4206034748455427,13.795773756463545,0
Suburb,Highway,20,70,23.59360163021769,1.1954496241091281,13.198260190644323,1
City Center,Suburb,16,25,16.958038196188046,2.5166778893148165,12.068536899757815,0
Rural Route,City Center,10,68,27.241682883590265,0.10458987761314342,5.9025872806974675,0
Highway,Suburb,16,15,6.620008424195728,1.3771403476128796,9.298136877418267,0
Highway,City Center,18,65,16.70327204360961,0.80834556780799,12.012622333204945,0
Suburb,City Center,21,17,8.404788539853357,1.9923262069377061,9.128783681095406,0
City Center,Rural Route,0,36,9.026585761761812,0.08936663829010587,9.91000505514296,0
City Center,Rural Route,11,80,26.060501672657235,0.07111924879939881,12.173835130285397,0
Suburb,City Center,14,36,31.24506338167284,1.1146175072605224,13.168171070154543,0
City Center,Rural Route,17,98,-3.325453412528759,3.335612130501362,7.232222106221514,0
Rural Route,City Center,22,55,38.61874531428408,2.2239669566447176,12.01012302738964,0
Highway,Highway,13,50,34.04087143715304,0.03369442517906985,11.694883667307433,0
Suburb,Rural Route,0,88,6.533242772633262,0.393178745549085,7.033394279991236,1
Suburb,Rural Route,12,34,28.26843527492845,0.5142577936495523,8.780550199256538,0
City Center,Rural Route,14,95,15.398140081754246,1.1000302903014887,10.449055479630237,0
Suburb,Highway,6,27,19.01899433069601,1.767239012433832,14.169844882107117,0
Rural Route,City Center,14,21,26.020545576345786,0.48786677491955394,8.755743367792727,0
City Center,Suburb,19,96,24.799958521390217,0.9641984926559923,11.252964867542122,1
City Center,Rural Route,9,60,14.270038087329514,1.7538679116949436,13.50629939462987,0
City Center,City Center,13,48,14.227676932332876,0.9671840418586285,15.564042329667387,0
City Center,Highway,5,98,14.81773495892837,0.30903014231690734,10.680483526635504,1
Rural Route,Suburb,13,19,31.42827578416462,1.353213956175204,3.6410031305789055,0
City Center,Rural Route,23,83,1.3818382853650455,0.7831072342177591,12.770245789842551,1
Suburb,Highway,21,86,18.380859460949495,3.9929727441133944,10.63321150759451,1
Rural Route,Highway,11,63,35.72546904861055,2.9888722202600513,7.465252753997165,0
Highway,Suburb,10,38,27.03703550908141,0.42212141808238324,12.133190713370658,0
Highway,City Center,19,50,30.509640551663658,0.33124935664831673,15.595994126497189,0
Suburb,Rural Route,21,18,18.519413877611782,0.8544298802975613,10.626967776662141,0
Suburb,Rural Route,23,72,8.364368202739534,1.062650289180346,5.13456463908669,0
Rural Route,City Center,18,86,20.556875570705643,5.377029081369035,14.332276293221522,1
Highway,City Center,1,46,13.110644608324213,0.7179859343464924,10.067933309784593,1
Highway,City Center,21,23,42.306865127285754,4.0436189249312955,12.137645893570458,0
Highway,Suburb,19,82,18.41823174392622,1.407645036923452,10.186036892275101,0
Highway,Suburb,0,81,26.37458993104977,4.336523225561799,11.36850588055775,2
Highway,Rural Route,7,48,37.023920351479404,2.4210133897387447,11.997049155718784,0
City Center,Suburb,13,49,9.03250817333456,2.4646688945817177,12.420848079646479,0
Suburb,Highway,8,63,-2.7972980513604924,1.4629341471310866,10.439985676055803,1
City Center,Rural Route,1,12,24.900137494131094,3.6689670627919884,7.718270294861494,0
Highway,Suburb,22,64,26.78327395783628,0.5871985699938437,10.581041053264501,1
Rural Route,City Center,4,42,15.859031989928273,4.75788010043665,12.365611705058004,0
Rural Route,Highway,22,80,8.437467688568734,2.0254703120787823,7.739181570359171,1
Highway,City Center,7,28,23.098191055709286,1.1550312317344895,6.680054446771354,0
Highway,Rural Route,15,43,19.762533377228944,8.055979517299248,13.999083396090404,1
Rural Route,City Center,21,87,23.22201430832292,3.9612076460951076,15.074744416734918,1
City Center,Suburb,15,59,8.670441367786065,2.9570036316347483,10.115115902841188,0
City Center,Suburb,12,56,23.247955865045988,0.6401418716183934,11.803659560554264,0
Highway,Rural Route,19,55,28.195353648124566,7.279470166882085,11.127343386581295,1
City Center,City Center,14,65,4.941119110150785,2.717261136265639,3.460184658649135,1
Rural Route,Rural Route,0,66,34.60416608664556,1.8588395031667613,10.620180541396326,0
City Center,City Center,21,92,22.54492774217688,5.096951544629864,14.397918958915959,0
Highway,Highway,2,60,28.50944485915063,0.35390801243371167,6.476874940942343,1
Rural Route,Suburb,5,63,7.210693712674583,0.29935883810747704,6.202487231221442,0
City Center,Rural Route,21,99,26.825849883774872,1.6589118902423108,7.808953557256489,0
Suburb,Highway,13,90,3.553582312953555,0.1167706546630522,8.577593314890533,0
Rural Route,Highway,3,37,10.51753373334916,2.1812100363942344,12.001427709784119,1
Rural Route,Rural Route,17,28,22.633674285027116,0.550825006463791,13.961921213464034,0
Suburb,Rural Route,14,36,17.240498346076347,0.25345564285463956,13.891542173569723,0
Suburb,Highway,8,57,20.274971687722278,1.0535572301477378,11.961841807164934,1
Rural Route,City Center,17,28,39.27386843371119,1.2545302236444593,5.226740540085385,0
Suburb,Highway,2,60,20.118143173225942,0.37382784451199336,5.214458674112745,2
Highway,Rural Route,9,16,27.09701718877587,0.08484503049960453,12.202540695940069,0
Highway,Highway,16,38,19.332340712041088,1.0690607190007895,5.239038999205784,0
Highway,City Center,6,52,19.036152968323105,2.850289401163689,11.666064784157497,0
Rural Route,Suburb,14,78,10.217321732706575,4.146120222392337,10.832490088538394,0
Suburb,Suburb,0,67,23.681222254729683,0.20528020341455994,8.609617340518689,0
Suburb,Highway,10,17,45.3547941868594,1.4875149449620269,2.360853411490363,1
City Center,City Center,16,51,20.87862973343228,0.6114286650996846,10.605345328980937,0
City Center,Suburb,4,85,17.329919987855426,0.9388359842584381,11.535570364812017,1
Suburb,Highway,6,51,31.401405600523063,5.419357946460521,8.33167971766899,0
Suburb,Highway,18,22,30.228027499615298,0.8679599592721227,6.724193618295598,0
Suburb,City Center,23,35,24.390573971287587,0.909350400931925,10.880005771909863,0
Rural Route,Rural Route,14,27,16.916311860507545,0.4699156965528174,5.643200942062558,0
Suburb,Highway,2,51,31.44427459644124,6.438672763109079,11.850581305240265,1
City Center,Rural Route,14,60,21.209300014119528,1.219404619753764,13.16752873165036,0
Rural Route,Rural Route,4,93,29.137604021578944,1.689764852062741,4.119583166805081,2
Suburb,Suburb,22,25,11.807025601834592,1.207227644652127,8.415589669301616,0
City Center,Rural Route,11,12,14.132900918512128,0.5831635374892528,9.853694139413498,0
Rural Route,City Center,19,88,20.968800078485533,3.325810432758614,9.941800250321823,0
Suburb,Suburb,4,54,7.6479273448152085,0.05776878472029275,7.363020970241521,0
Suburb,Suburb,2,31,16.30098954531976,2.3439370966801873,5.991213803772341,0
Suburb,Suburb,8,32,7.204610486878217,1.804148585054423,8.619580334638739,0
Rural Route,Highway,8,68,4.552472848837317,0.31162563910670044,11.932354351974205,1
City Center,Highway,6,71,44.359926764663996,0.3628160546997915,11.711434118245307,1
City Center,Rural Route,1,77,13.910252388139833,2.1530691374290183,11.74810553301868,0
Highway,Suburb,22,63,14.789670714121787,0.7483363869363054,13.752969482371881,1
Suburb,Suburb,22,66,20.80219098999142,0.6177789445687193,6.8579781785202485,1
Highway,City Center,20,32,9.382624675850035,0.12195607153629678,8.866070500236566,0
Highway,Rural Route,15,69,14.983319271142697,2.909001563790158,9.4454893666541,0
City Center,City Center,8,82,38.344091685014476,4.285562592381651,1.3525562942150025,1
Rural Route,Rural Route,12,97,23.58099582891247,3.427868178211402,10.672725930487422,0
Rural Route,Rural Route,18,94,29.860817424321322,1.2548466725161778,9.911000279091143,0
City Center,Highway,19,64,35.73593033334948,1.5269522108258118,6.590934853328039,1
Rural Route,Highway,16,89,22.106494863639377,0.5548726635016779,12.613878722773958,0
Highway,City Center,5,72,17.7875449344858,0.37954990352663787,12.424311088722051,0
Suburb,Rural Route,3,65,5.661455423617028,3.4632243684690915,11.199486484214498,1
City Center,Suburb,0,64,16.171065532253536,3.202385599425487,4.8735118213086235,2
Suburb,Highway,17,34,18.375022356643512,3.004396782359026,7.080973866271526,0
Rural Route,Suburb,18,35,11.927219903408732,1.2448530157142752,10.912106455894245,0
Suburb,City Center,8,58,35.45225409371374,3.9976818318165885,8.389132260797112,0
Rural Route,Highway,12,72,31.022945628205107,5.213662371732631,9.307517256196997,1
Rural Route,Highway,7,54,29.855421740763653,0.7960189748576534,6.696543173853675,0
Highway,Rural Route,22,82,18.83797359741222,0.5089962463049096,10.575720266724737,1
Rural Route,City Center,12,88,9.66968149345803,1.2482239348358326,14.514371750704779,0
Highway,Rural Route,14,48,33.280015142171,0.39525951946623855,10.971215994182344,0
Highway,Highway,10,74,23.353612846743825,4.308379920161492,12.913736312832476,1
Highway,City Center,11,78,27.730823723542752,0.8249507456247964,12.632839011551624,1
City Center,Highway,13,65,26.19247334583021,1.7168541255674976,8.925428498358892,0
City Center,City Center,3,18,23.10627254357165,1.8063516978314016,9.443316012594982,0
Rural Route,Highway,0,79,39.99615816508209,1.44716279875868,14.412108896023014,2
Highway,Suburb,23,37,13.426063276699523,0.34045171383789713,12.197617105964895,1
City Center,Suburb,3,54,16.91070448158813,9.42120365132174,12.882611960945107,1
Highway,Rural Route,18,35,36.41158601755322,0.37894185568057615,10.49981004291564,0
Suburb,Suburb,8,37,20.820634155074057,2.784684107775592,8.824131150064591,0
Suburb,Highway,9,49,18.74066566520483,3.1343175510528294,9.189253129002152,0
Suburb,Highway,3,24,17.469928652012232,0.3136906002920126,14.131840871627281,1
Rural Route,Suburb,19,15,26.793026129437592,5.411012226575899,9.997569325836075,0
Highway,Rural Route,8,36,17.70715173911912,1.3379191963282142,13.742947273301834,0
Suburb,Suburb,12,47,16.584466679837035,1.9824755811357129,14.215406704189451,0
City Center,City Center,11,77,26.628156164000345,2.0554842745433595,12.761827279924281,0
Suburb,City Center,10,84,20.932571663880374,1.4062137303066138,12.410940036642312,0
Suburb,City Center,11,94,9.905530097455195,0.30635374454625697,15.090713603557159,0
Suburb,Suburb,17,73,20.320164176352378,2.78666500479455,7.463162697844743,0
Rural Route,Suburb,11,39,33.945315019627756,1.743523243006181,8.76314724259878,0
City Center,Suburb,15,91,27.653061459116238,0.2526703869906937,6.221924420364744,0
Highway,City Center,4,12,35.17979671423629,2.410093218854049,5.50766529940579,1
City Center,Rural Route,19,71,12.687000708574555,2.4264527120692025,9.867053786722531,0
Highway,Highway,11,21,30.702297747470308,1.5902997737091231,10.8057145251776,0
Rural Route,Suburb,20,39,13.514831340358608,0.18982789926918467,11.516080542567224,0
Rural Route,Rural Route,10,94,7.676070789390568,0.8697179041246439,7.908154212530055,0
Rural Route,Highway,8,47,11.96936283261556,0.1045330253621833,8.760845415219968,0
Rural Route,Highway,17,94,21.314102633944636,1.2986281602387648,12.540217195119748,1
Highway,Highway,2,69,30.2795154982348,4.738457136393845,5.61847879675036,1
Suburb,Rural Route,19,47,23.104156445865648,0.004511048793396394,10.038028019802427,0
Highway,Rural Route,16,24,18.46718320633109,0.6202334572734909,13.917824199627134,0
City Center,City Center,13,27,9.677886000135999,3.217467332428236,9.20318844934145,0
Rural Route,Rural Route,0,61,27.05331331566252,0.019819547670875258,8.736515280880965,0
